signalType,sampleRate,algorithm,algorithmParameters,trueFreq,predFreq,time
sineWith10Harmonics,44100,HPS,isCustomFFT=False&numDownsamples=4,250,258.3984375,0.00398326400318183
sineWith10Harmonics,44100,average,b=1&isCustomFFT=False&numDownsamples=4,250,253.01352793840775,15.914180501000374
sineWith10Harmonics,44100,median,b=1&isCustomFFT=False&numDownsamples=4,250,250.5681818181818,15.914180501000374
sineWith20Harmonics,44100,zerocross,n/a,250,250.07396449704143,0.00016016900190152228
sineWith20Harmonics,44100,autocorrelation,n/a,250,250.5681818181818,6.920912348003185
sineWith20Harmonics,44100,AMDF,b=1,250,50.0,9.184652641997673
sineWith20Harmonics,44100,naiveFT,isCustomFFT=False,250,258.3984375,0.00030000999686308205
sineWith20Harmonics,44100,cepstrum,isCustomFFT=False,250,3678.5888671875,0.00033343900577165186
sineWith20Harmonics,44100,HPS,isCustomFFT=False&numDownsamples=4,250,258.3984375,0.0038439339987235144
sineWith20Harmonics,44100,average,b=1&isCustomFFT=False&numDownsamples=4,250,253.01352793840775,16.110202542004117
sineWith20Harmonics,44100,median,b=1&isCustomFFT=False&numDownsamples=4,250,250.5681818181818,16.110202542004117
sine,44100,zerocross,n/a,300,300.0756048387097,0.0001639929978409782
sine,44100,autocorrelation,n/a,300,300.0,7.168675021006493
sine,44100,AMDF,b=1,300,150.0,8.787310575993615
sine,44100,naiveFT,isCustomFFT=False,300,301.46484375,0.0003010950022144243
sine,44100,cepstrum,isCustomFFT=False,300,3678.5888671875,0.0003434999962337315
sine,44100,HPS,isCustomFFT=False&numDownsamples=4,300,301.46484375,0.0038912939999136142
sine,44100,average,b=1&isCustomFFT=False&numDownsamples=4,300,300.51348286290323,15.96068547899631
sine,44100,median,b=1&isCustomFFT=False&numDownsamples=4,300,300.0756048387097,15.96068547899631
saw,44100,zerocross,n/a,300,300.0756048387097,0.00016259200492640957
saw,44100,autocorrelation,n/a,300,300.0,6.915140495002561
saw,44100,AMDF,b=1,300,300.0,8.579723621995072
saw,44100,naiveFT,isCustomFFT=False,300,301.46484375,0.0002984590028063394
saw,44100,cepstrum,isCustomFFT=False,300,298.2639622043919,0.00034000999585259706
saw,44100,HPS,isCustomFFT=False&numDownsamples=4,300,301.46484375,0.0038940970043768175
saw,44100,average,b=1&isCustomFFT=False&numDownsamples=4,300,300.02520161290323,15.499559275005595
saw,44100,median,b=1&isCustomFFT=False&numDownsamples=4,300,300.0,15.499559275005595
square,44100,zerocross,n/a,300,300.0,0.0001608849997865036
square,44100,autocorrelation,n/a,300,300.0,6.915686905995244
square,44100,AMDF,b=1,300,300.0,8.306473562995961
square,44100,naiveFT,isCustomFFT=False,300,301.46484375,0.00029541899857576936
square,44100,cepstrum,isCustomFFT=False,300,538.330078125,0.00036257200554246083
square,44100,HPS,isCustomFFT=False&numDownsamples=4,300,301.46484375,0.0038836989988340065
square,44100,average,b=1&isCustomFFT=False&numDownsamples=4,300,300.48828125,15.226863043993944
square,44100,median,b=1&isCustomFFT=False&numDownsamples=4,300,300.0,15.226863043993944
triangle,44100,zerocross,n/a,300,300.0756048387097,0.00016525400133104995
triangle,44100,autocorrelation,n/a,300,300.0,6.9153235940029845
triangle,44100,AMDF,b=1,300,150.0,10.793966439006908
triangle,44100,naiveFT,isCustomFFT=False,300,301.46484375,0.000504454001202248
triangle,44100,cepstrum,isCustomFFT=False,300,3678.5888671875,0.0006933330005267635
triangle,44100,HPS,isCustomFFT=False&numDownsamples=4,300,301.46484375,0.01902329400036251
triangle,44100,average,b=1&isCustomFFT=False&numDownsamples=4,300,300.51348286290323,17.729676368013315
triangle,44100,median,b=1&isCustomFFT=False&numDownsamples=4,300,300.0756048387097,17.729676368013315
sineWith10Harmonics,44100,zerocross,n/a,300,300.0756048387097,0.003777215999434702
sineWith10Harmonics,44100,autocorrelation,n/a,300,300.0,8.087112638997496
sineWith10Harmonics,44100,AMDF,b=1,300,300.0,10.30770482400112
sineWith10Harmonics,44100,naiveFT,isCustomFFT=False,300,301.46484375,0.0002850259988917969
sineWith10Harmonics,44100,cepstrum,isCustomFFT=False,300,3678.5888671875,0.0003321650001453236
sineWith10Harmonics,44100,HPS,isCustomFFT=False&numDownsamples=4,300,301.46484375,0.00390034299925901
sineWith10Harmonics,44100,average,b=1&isCustomFFT=False&numDownsamples=4,300,300.51348286290323,18.403112212996348
sineWith10Harmonics,44100,median,b=1&isCustomFFT=False&numDownsamples=4,300,300.0756048387097,18.403112212996348
sineWith20Harmonics,44100,zerocross,n/a,300,300.0756048387097,0.00016785600018920377
sineWith20Harmonics,44100,autocorrelation,n/a,300,300.0,8.220722609003133
sineWith20Harmonics,44100,AMDF,b=1,300,300.0,9.75354476099892
sineWith20Harmonics,44100,naiveFT,isCustomFFT=False,300,301.46484375,0.00029700100276386365
sineWith20Harmonics,44100,cepstrum,isCustomFFT=False,300,298.2639622043919,0.0003346540033817291
sineWith20Harmonics,44100,HPS,isCustomFFT=False&numDownsamples=4,300,301.46484375,0.003906901998561807
sineWith20Harmonics,44100,average,b=1&isCustomFFT=False&numDownsamples=4,300,300.02520161290323,17.97897378300695
sineWith20Harmonics,44100,median,b=1&isCustomFFT=False&numDownsamples=4,300,300.0,17.97897378300695
sine,44100,zerocross,n/a,350,350.0,0.00016436699661426246
sine,44100,autocorrelation,n/a,350,350.0,7.1236221290018875
sine,44100,AMDF,b=1,350,87.5,8.666903042998456
sine,44100,naiveFT,isCustomFFT=False,350,344.53125,0.00030573999538319185
sine,44100,cepstrum,isCustomFFT=False,350,3678.5888671875,0.000346022003213875
sine,44100,HPS,isCustomFFT=False&numDownsamples=4,350,86.1328125,0.003926876997866202
sine,44100,average,b=1&isCustomFFT=False&numDownsamples=4,350,260.6770833333333,15.795268177993421
sine,44100,median,b=1&isCustomFFT=False&numDownsamples=4,350,344.53125,15.795268177993421
saw,44100,zerocross,n/a,350,350.0,0.0001651860002311878
saw,44100,autocorrelation,n/a,350,350.0,6.886735860003682
saw,44100,AMDF,b=1,350,350.0,8.518638580993866
saw,44100,naiveFT,isCustomFFT=False,350,344.53125,0.00029674999677808955
saw,44100,cepstrum,isCustomFFT=False,350,350.34179687499994,0.00033925999741768464
saw,44100,HPS,isCustomFFT=False&numDownsamples=4,350,344.53125,0.0039460379994125105
saw,44100,average,b=1&isCustomFFT=False&numDownsamples=4,350,348.1770833333333,15.410121674991387
saw,44100,median,b=1&isCustomFFT=False&numDownsamples=4,350,350.0,15.410121674991387
square,44100,zerocross,n/a,350,350.0,0.00015830099437152967
square,44100,autocorrelation,n/a,350,350.0,6.986623616001452
square,44100,AMDF,b=1,350,58.333333333333336,8.521867761002795
square,44100,naiveFT,isCustomFFT=False,350,344.53125,0.0002811290032695979
square,44100,cepstrum,isCustomFFT=False,350,711.9849420362902,0.0003379990012035705
square,44100,HPS,isCustomFFT=False&numDownsamples=4,350,344.53125,0.0038327810034388676
square,44100,average,b=1&isCustomFFT=False&numDownsamples=4,350,346.3541666666667,15.513101587006531
square,44100,median,b=1&isCustomFFT=False&numDownsamples=4,350,344.53125,15.513101587006531
triangle,44100,zerocross,n/a,350,350.0,0.00021940399892628193
triangle,44100,autocorrelation,n/a,350,350.0,7.0929097440021
triangle,44100,AMDF,b=1,350,175.0,8.559785421995912
triangle,44100,naiveFT,isCustomFFT=False,350,344.53125,0.00029789099789923057
triangle,44100,cepstrum,isCustomFFT=False,350,3678.5888671875,0.00033578700094949454
triangle,44100,HPS,isCustomFFT=False&numDownsamples=4,350,344.53125,0.003811907001363579
triangle,44100,average,b=1&isCustomFFT=False&numDownsamples=4,350,346.3541666666667,15.65736015499715
triangle,44100,median,b=1&isCustomFFT=False&numDownsamples=4,350,344.53125,15.65736015499715
sineWith10Harmonics,44100,zerocross,n/a,350,350.17369727047145,0.00018763600382953882
sineWith10Harmonics,44100,autocorrelation,n/a,350,350.0,6.907621045997075
sineWith10Harmonics,44100,AMDF,b=1,350,175.0,11.267970985005377
sineWith10Harmonics,44100,naiveFT,isCustomFFT=False,350,344.53125,0.0002966859974549152
sineWith10Harmonics,44100,cepstrum,isCustomFFT=False,350,3678.5888671875,0.0003351170016685501
sineWith10Harmonics,44100,HPS,isCustomFFT=False&numDownsamples=4,350,344.53125,0.003888269995513838
sineWith10Harmonics,44100,average,b=1&isCustomFFT=False&numDownsamples=4,350,346.3541666666667,18.18029974000092
sineWith10Harmonics,44100,median,b=1&isCustomFFT=False&numDownsamples=4,350,344.53125,18.18029974000092
sineWith20Harmonics,44100,zerocross,n/a,350,350.17369727047145,0.00018449399794917554
sineWith20Harmonics,44100,autocorrelation,n/a,350,350.0,6.917461332996027
sineWith20Harmonics,44100,AMDF,b=1,350,87.5,8.556311102001928
sineWith20Harmonics,44100,naiveFT,isCustomFFT=False,350,344.53125,0.00029936999635538086
sineWith20Harmonics,44100,cepstrum,isCustomFFT=False,350,350.34179687499994,0.0003374820007593371
sineWith20Harmonics,44100,HPS,isCustomFFT=False&numDownsamples=4,350,344.53125,0.0038419929987867363
sineWith20Harmonics,44100,average,b=1&isCustomFFT=False&numDownsamples=4,350,346.3541666666667,15.478435773991805
sineWith20Harmonics,44100,median,b=1&isCustomFFT=False&numDownsamples=4,350,344.53125,15.478435773991805
sine,44100,zerocross,n/a,400,400.12260912211866,0.00019512599828885868
sine,44100,autocorrelation,n/a,400,400.90909090909093,7.121022295999865
sine,44100,AMDF,b=1,400,100.0,8.899615840004117
sine,44100,naiveFT,isCustomFFT=False,400,409.130859375,0.0002895379948313348
sine,44100,cepstrum,isCustomFFT=False,400,3678.5888671875,0.00038377000601030886
sine,44100,HPS,isCustomFFT=False&numDownsamples=4,400,129.19921875,0.004316872000345029
sine,44100,average,b=1&isCustomFFT=False&numDownsamples=4,400,310.07697292706985,16.025823442003457
sine,44100,median,b=1&isCustomFFT=False&numDownsamples=4,400,400.12260912211866,16.025823442003457
saw,44100,zerocross,n/a,400,400.12260912211866,0.00016780400619609281
saw,44100,autocorrelation,n/a,400,400.90909090909093,7.116037145002338
saw,44100,AMDF,b=1,400,100.0,8.859581748998608
saw,44100,naiveFT,isCustomFFT=False,400,409.130859375,0.0002996559996972792
saw,44100,cepstrum,isCustomFFT=False,400,401.3006036931818,0.0003441660010139458
saw,44100,HPS,isCustomFFT=False&numDownsamples=4,400,796.728515625,0.004122496000491083
saw,44100,average,b=1&isCustomFFT=False&numDownsamples=4,400,400.7774345747971,15.980553016008344
saw,44100,median,b=1&isCustomFFT=False&numDownsamples=4,400,400.90909090909093,15.980553016008344
square,44100,zerocross,n/a,400,400.1008064516129,0.0002326440007891506
square,44100,autocorrelation,n/a,400,400.90909090909093,7.156215852999594
square,44100,AMDF,b=1,400,100.0,8.806326290003199
square,44100,naiveFT,isCustomFFT=False,400,409.130859375,0.00029431399889290333
square,44100,cepstrum,isCustomFFT=False,400,538.330078125,0.00036166900099487975
square,44100,HPS,isCustomFFT=False&numDownsamples=4,400,129.19921875,0.003951222002797294
square,44100,average,b=1&isCustomFFT=False&numDownsamples=4,400,310.06970537023466,15.967381992006267
square,44100,median,b=1&isCustomFFT=False&numDownsamples=4,400,400.1008064516129,15.967381992006267
triangle,44100,zerocross,n/a,400,400.12260912211866,0.00016969099669950083
triangle,44100,autocorrelation,n/a,400,400.90909090909093,7.197435330002918
triangle,44100,AMDF,b=1,400,100.0,8.939362639001047
triangle,44100,naiveFT,isCustomFFT=False,400,409.130859375,0.0002983350059366785
triangle,44100,cepstrum,isCustomFFT=False,400,3678.5888671875,0.00033882400020956993
triangle,44100,HPS,isCustomFFT=False&numDownsamples=4,400,129.19921875,0.0038486659977934323
triangle,44100,average,b=1&isCustomFFT=False&numDownsamples=4,400,310.07697292706985,16.141453485004604
triangle,44100,median,b=1&isCustomFFT=False&numDownsamples=4,400,400.12260912211866,16.141453485004604
sineWith10Harmonics,44100,zerocross,n/a,400,400.12260912211866,0.00016721700376365334
sineWith10Harmonics,44100,autocorrelation,n/a,400,400.90909090909093,7.214687428000616
sineWith10Harmonics,44100,AMDF,b=1,400,100.0,8.989473995003209
sineWith10Harmonics,44100,naiveFT,isCustomFFT=False,400,409.130859375,0.0003023079989361577
sineWith10Harmonics,44100,cepstrum,isCustomFFT=False,400,3678.5888671875,0.0003348519967403263
sineWith10Harmonics,44100,HPS,isCustomFFT=False&numDownsamples=4,400,796.728515625,0.0038918630016269162
sineWith10Harmonics,44100,average,b=1&isCustomFFT=False&numDownsamples=4,400,403.38751980206985,16.208857663004892
sineWith10Harmonics,44100,median,b=1&isCustomFFT=False&numDownsamples=4,400,400.90909090909093,16.208857663004892
sineWith20Harmonics,44100,zerocross,n/a,400,400.12260912211866,0.00016260199481621385
sineWith20Harmonics,44100,autocorrelation,n/a,400,400.90909090909093,6.9131346629947075
sineWith20Harmonics,44100,AMDF,b=1,400,100.0,9.292812157997105
sineWith20Harmonics,44100,naiveFT,isCustomFFT=False,400,409.130859375,0.0002967530017485842
sineWith20Harmonics,44100,cepstrum,isCustomFFT=False,400,401.3006036931818,0.00033323800016660243
sineWith20Harmonics,44100,HPS,isCustomFFT=False&numDownsamples=4,400,796.728515625,0.003910100000211969
sineWith20Harmonics,44100,average,b=1&isCustomFFT=False&numDownsamples=4,400,400.7774345747971,16.210649513988756
sineWith20Harmonics,44100,median,b=1&isCustomFFT=False&numDownsamples=4,400,400.90909090909093,16.210649513988756
sine,44100,zerocross,n/a,450,450.0,0.00016120300278998911
sine,44100,autocorrelation,n/a,450,450.0,6.925955696002347
sine,44100,AMDF,b=1,450,225.0,8.570835749000253
sine,44100,naiveFT,isCustomFFT=False,450,452.197265625,0.0003012329980265349
sine,44100,cepstrum,isCustomFFT=False,450,3678.5888671875,0.00034271400363650173
sine,44100,HPS,isCustomFFT=False&numDownsamples=4,450,452.197265625,0.003903933997207787
sine,44100,average,b=1&isCustomFFT=False&numDownsamples=4,450,450.732421875,15.501500529004261
sine,44100,median,b=1&isCustomFFT=False&numDownsamples=4,450,450.0,15.501500529004261
saw,44100,zerocross,n/a,450,450.22410358565736,0.00016092999430838972
saw,44100,autocorrelation,n/a,450,450.0,6.901372792002803
saw,44100,AMDF,b=1,450,450.0,8.765207109005132
saw,44100,naiveFT,isCustomFFT=False,450,452.197265625,0.00030088299536146224
saw,44100,cepstrum,isCustomFFT=False,450,450.43945312499994,0.00033438100217608735
saw,44100,HPS,isCustomFFT=False&numDownsamples=4,450,452.197265625,0.003921810995962005
saw,44100,average,b=1&isCustomFFT=False&numDownsamples=4,450,450.2211855702191,15.671297905995743
saw,44100,median,b=1&isCustomFFT=False&numDownsamples=4,450,450.22410358565736,15.671297905995743
square,44100,zerocross,n/a,450,450.0,0.00016160499944817275
square,44100,autocorrelation,n/a,450,450.0,6.918953620996035
square,44100,AMDF,b=1,450,64.28571428571429,8.310290374000033
square,44100,naiveFT,isCustomFFT=False,450,452.197265625,0.00029634600650751963
square,44100,cepstrum,isCustomFFT=False,450,179.443359375,0.0003370990016264841
square,44100,HPS,isCustomFFT=False&numDownsamples=4,450,452.197265625,0.003887295999447815
square,44100,average,b=1&isCustomFFT=False&numDownsamples=4,450,359.814453125,15.233926341003098
square,44100,median,b=1&isCustomFFT=False&numDownsamples=4,450,450.0,15.233926341003098
triangle,44100,zerocross,n/a,450,450.0,0.0001770590024534613
triangle,44100,autocorrelation,n/a,450,450.0,6.904812710999977
triangle,44100,AMDF,b=1,450,225.0,8.597579831002804
triangle,44100,naiveFT,isCustomFFT=False,450,452.197265625,0.0002994399983435869
triangle,44100,cepstrum,isCustomFFT=False,450,3153.076171875,0.00034677499934332445
triangle,44100,HPS,isCustomFFT=False&numDownsamples=4,450,452.197265625,0.0038233089944696985
triangle,44100,average,b=1&isCustomFFT=False&numDownsamples=4,450,450.732421875,15.507039124997391
triangle,44100,median,b=1&isCustomFFT=False&numDownsamples=4,450,450.0,15.507039124997391
sineWith10Harmonics,44100,zerocross,n/a,450,450.22410358565736,0.0001618550013517961
sineWith10Harmonics,44100,autocorrelation,n/a,450,450.0,6.92609342400101
sineWith10Harmonics,44100,AMDF,b=1,450,225.0,8.577452601995901
sineWith10Harmonics,44100,naiveFT,isCustomFFT=False,450,452.197265625,0.0003027359998668544
sineWith10Harmonics,44100,cepstrum,isCustomFFT=False,450,3153.076171875,0.00033883000287460163
sineWith10Harmonics,44100,HPS,isCustomFFT=False&numDownsamples=4,450,452.197265625,0.003911618005076889
sineWith10Harmonics,44100,average,b=1&isCustomFFT=False&numDownsamples=4,450,450.8071230702191,15.508261065006081
sineWith10Harmonics,44100,median,b=1&isCustomFFT=False&numDownsamples=4,450,450.22410358565736,15.508261065006081
sineWith20Harmonics,44100,zerocross,n/a,450,450.22410358565736,0.00016439899627584964
sineWith20Harmonics,44100,autocorrelation,n/a,450,450.0,6.917759308998939
sineWith20Harmonics,44100,AMDF,b=1,450,225.0,8.575679902998672
sineWith20Harmonics,44100,naiveFT,isCustomFFT=False,450,452.197265625,0.00032220000139204785
sineWith20Harmonics,44100,cepstrum,isCustomFFT=False,450,450.43945312499994,0.00034213299659313634
sineWith20Harmonics,44100,HPS,isCustomFFT=False&numDownsamples=4,450,452.197265625,0.005827428998600226
sineWith20Harmonics,44100,average,b=1&isCustomFFT=False&numDownsamples=4,450,450.2211855702191,15.500095372990472
sineWith20Harmonics,44100,median,b=1&isCustomFFT=False&numDownsamples=4,450,450.22410358565736,15.500095372990472
sine,44100,zerocross,n/a,500,500.14792899408286,0.00019980800425400957
sine,44100,autocorrelation,n/a,500,501.1363636363636,6.92954846900102
sine,44100,AMDF,b=1,500,100.0,8.6884120560062
sine,44100,naiveFT,isCustomFFT=False,500,495.263671875,0.000301836000289768
sine,44100,cepstrum,isCustomFFT=False,500,3678.5888671875,0.0003471199961495586
sine,44100,HPS,isCustomFFT=False&numDownsamples=4,500,495.263671875,0.0038426250030170195
sine,44100,average,b=1&isCustomFFT=False&numDownsamples=4,500,496.89175758136093,15.62265191401093
sine,44100,median,b=1&isCustomFFT=False&numDownsamples=4,500,495.263671875,15.62265191401093
saw,44100,zerocross,n/a,500,500.14792899408286,0.00016564500401727855
saw,44100,autocorrelation,n/a,500,501.1363636363636,6.908168478003063
saw,44100,AMDF,b=1,500,100.0,8.550049338002282
saw,44100,naiveFT,isCustomFFT=False,500,495.263671875,0.00029762700432911515
saw,44100,cepstrum,isCustomFFT=False,500,501.6257546164772,0.0003425939939916134
saw,44100,HPS,isCustomFFT=False&numDownsamples=4,500,495.263671875,0.003853597001580056
saw,44100,average,b=1&isCustomFFT=False&numDownsamples=4,500,496.89175758136093,15.462877279009263
saw,44100,median,b=1&isCustomFFT=False&numDownsamples=4,500,495.263671875,15.462877279009263
square,44100,zerocross,n/a,500,500.12600806451616,0.00016061999485827982
